0	5.1	-0.144335	-0.144335	5.55112e-17
0	5.2	-0.11029	-0.11029	-2.77556e-17
0	5.3	-0.0758031	-0.0758031	-1.38778e-17
0	5.4	-0.0412101	-0.0412101	4.16334e-17
0	5.5	-0.00684387	-0.00684387	8.67362e-19
0	5.6	0.0269709	0.0269709	6.245e-17
0	5.7	0.05992	0.05992	6.93889e-17
0	5.8	0.0917026	0.0917026	4.16334e-17
0	5.9	0.122033	0.122033	-1.38778e-17
0	6	0.150645	0.150645	5.55112e-17
0	6.1	0.177291	0.177291	2.77556e-17
0	6.2	0.201747	0.201747	2.77556e-17
0	6.3	0.223812	0.223812	5.55112e-17
0	6.4	0.243311	0.243311	5.55112e-17
0	6.5	0.260095	0.260095	-5.55112e-17
0	6.6	0.274043	0.274043	1.11022e-16
0	6.7	0.285065	0.285065	0
0	6.8	0.293096	0.293096	5.55112e-17
0	6.9	0.298102	0.298102	0
0	7	0.300079	0.300079	0
0	7.1	0.299051	0.299051	0
0	7.2	0.295071	0.295071	5.55112e-17
0	7.3	0.288217	0.288217	0
0	7.4	0.278596	0.278596	-1.11022e-16
0	7.5	0.26634	0.26634	-1.11022e-16
0	7.6	0.251602	0.251602	-1.11022e-16
0	7.7	0.234559	0.234559	0
0	7.8	0.215408	0.215408	0
0	7.9	0.194362	0.194362	-5.55112e-17
0	8	0.171651	0.171651	-8.32667e-17
0	8.1	0.147517	0.147517	-1.66533e-16
0	8.2	0.122215	0.122215	-1.38778e-17
0	8.3	0.0960061	0.0960061	1.38778e-17
0	8.4	0.0691573	0.0691573	-1.94289e-16
0	8.5	0.0419393	0.0419393	-4.16334e-17
0	8.6	0.014623	0.014623	-1.04083e-16
0	8.7	-0.0125227	-0.0125227	-7.28584e-17
0	8.8	-0.0392338	-0.0392338	-1.38778e-17
0	8.9	-0.0652532	-0.0652532	1.38778e-17
0	9	-0.0903336	-0.0903336	0
0	9.1	-0.114239	-0.114239	-8.32667e-17
0	9.2	-0.136748	-0.136748	2.77556e-17
0	9.3	-0.157655	-0.157655	-2.77556e-17
0	9.4	-0.176772	-0.176772	-8.32667e-17
0	9.5	-0.193929	-0.193929	-2.77556e-17
0	9.6	-0.208979	-0.208979	-1.11022e-16
0	9.7	-0.221795	-0.221795	-5.55112e-17
0	9.8	-0.232276	-0.232276	-5.55112e-17
0	9.9	-0.240341	-0.240341	-8.32667e-17
0	10	-0.245936	-0.245936	-5.55112e-17
0	10.1	-0.24903	-0.24903	-1.11022e-16
0	10.2	-0.249617	-0.249617	-8.32667e-17
0	10.3	-0.247717	-0.247717	-5.55112e-17
0	10.4	-0.243372	-0.243372	-1.11022e-16
0	10.5	-0.236648	-0.236648	2.77556e-17
0	10.6	-0.227635	-0.227635	-1.66533e-16
0	10.7	-0.216443	-0.216443	-1.11022e-16
0	10.8	-0.203202	-0.203202	-5.55112e-17
0	10.9	-0.188062	-0.188062	-5.55112e-17
0	11	-0.17119	-0.17119	-5.55112e-17
0	11.1	-0.152768	-0.152768	-5.55112e-17
0	11.2	-0.132992	-0.132992	-1.38778e-16
0	11.3	-0.112068	-0.112068	-1.94289e-16
0	11.4	-0.0902145	-0.0902145	-1.11022e-16
0	11.5	-0.0676539	-0.0676539	-1.80411e-16
0	11.6	-0.0446157	-0.0446157	-1.45717e-16
0	11.7	-0.0213313	-0.0213313	-1.59595e-16
0	11.8	0.00196717	0.00196717	-9.71445e-17
0	11.9	0.0250494	0.0250494	-1.42247e-16
0	12	0.0476893	0.0476893	-1.73472e-16
0	12.1	0.0696668	0.0696668	-4.16334e-17
0	12.2	0.0907701	0.0907701	-1.52656e-16
0	12.3	0.110798	0.110798	-4.16334e-17
0	12.4	0.129561	0.129561	-1.11022e-16
0	12.5	0.146884	0.146884	-5.55112e-17
0	12.6	0.162607	0.162607	-8.32667e-17
0	12.7	0.176588	0.176588	2.77556e-17
0	12.8	0.188701	0.188701	0
0	12.9	0.198842	0.198842	-8.32667e-17
0	13	0.206926	0.206926	-5.55112e-17
0	13.1	0.212888	0.212888	-5.55112e-17
0	13.2	0.216686	0.216686	-2.77556e-17
0	13.3	0.218298	0.218298	0
0	13.4	0.217725	0.217725	5.55112e-17
0	13.5	0.214989	0.214989	-2.77556e-17
0	13.6	0.210133	0.210133	-8.32667e-17
0	13.7	0.203221	0.203221	-5.55112e-17
0	13.8	0.194336	0.194336	-5.55112e-17
0	13.9	0.18358	0.18358	8.32667e-17
0	14	0.171073	0.171073	2.77556e-17
0	14.1	0.156953	0.156953	-8.32667e-17
0	14.2	0.141369	0.141369	2.77556e-17
0	14.3	0.124488	0.124488	1.38778e-17
0	14.4	0.106484	0.106484	-2.77556e-17
0	14.5	0.0875449	0.0875449	1.249e-16
0	14.6	0.0678641	0.0678641	5.55112e-17
0	14.7	0.0476418	0.0476418	-4.85723e-17
0	14.8	0.0270823	0.0270823	-7.28584e-17
0	14.9	0.00639154	0.00639154	4.59702e-17
0	15	-0.0142245	-0.0142245	-1.05818e-16
0	15.1	-0.0345619	-0.0345619	-6.245e-17
0	15.2	-0.0544208	-0.0544208	-2.08167e-17
0	15.3	-0.0736075	-0.0736075	-2.77556e-17
0	15.4	-0.0919362	-0.0919362	-5.55112e-17
0	15.5	-0.109231	-0.109231	1.38778e-17
0	15.6	-0.125326	-0.125326	5.55112e-17
0	15.7	-0.14007	-0.14007	-5.55112e-17
0	15.8	-0.153326	-0.153326	-1.11022e-16
0	15.9	-0.16497	-0.16497	2.77556e-17
0	16	-0.174899	-0.174899	-2.77556e-17
0	16.1	-0.183024	-0.183024	-1.38778e-16
0	16.2	-0.189275	-0.189275	-5.55112e-17
0	16.3	-0.193602	-0.193602	2.77556e-17
0	16.4	-0.195975	-0.195975	-1.11022e-16
0	16.5	-0.196381	-0.196381	-1.11022e-16
0	16.6	-0.194828	-0.194828	-5.55112e-17
0	16.7	-0.191344	-0.191344	-1.94289e-16
0	16.8	-0.185974	-0.185974	-2.77556e-17
0	16.9	-0.178783	-0.178783	-8.32667e-17
0	17	-0.169854	-0.169854	-2.77556e-16
0	17.1	-0.159285	-0.159285	-2.22045e-16
0	17.2	-0.147191	-0.147191	-1.11022e-16
0	17.3	-0.133701	-0.133701	-5.55112e-17
0	17.4	-0.118956	-0.118956	-9.71445e-17
0	17.5	-0.10311	-0.10311	-1.249e-16
0	17.6	-0.0863279	-0.0863279	-2.35922e-16
0	17.7	-0.0687804	-0.0687804	-2.08167e-16
0	17.8	-0.0506464	-0.0506464	-2.77556e-16
0	17.9	-0.0321095	-0.0321095	-1.38778e-16
0	18	-0.0133558	-0.0133558	-2.84495e-16
0	18.1	0.00542702	0.00542702	-2.48065e-16
0	18.2	0.0240523	0.0240523	-4.51028e-17
0	18.3	0.0423358	0.0423358	-1.66533e-16
0	18.4	0.0600979	0.0600979	-2.01228e-16
0	18.5	0.0771648	0.0771648	-9.71445e-17
0	18.6	0.0933708	0.0933708	-8.32667e-17
0	18.7	0.108559	0.108559	5.55112e-17
0	18.8	0.122585	0.122585	5.55112e-17
0	18.9	0.135315	0.135315	-8.32667e-17
0	19	0.146629	0.146629	0
0	19.1	0.156423	0.156423	-2.77556e-17
0	19.2	0.164607	0.164607	2.77556e-17
0	19.3	0.171107	0.171107	8.32667e-17
0	19.4	0.175869	0.175869	2.77556e-17
0	19.5	0.178854	0.178854	0
0	19.6	0.180041	0.180041	5.55112e-17
0	19.7	0.179427	0.179427	0
0	19.8	0.177029	0.177029	2.77556e-17
0	19.9	0.172878	0.172878	8.32667e-17
0	20	0.167025	0.167025	8.32667e-17


1	0	1.01759e-17	0	1.01759e-17
1	0.1	0.0499375	0.0499375	5.55112e-17
1	0.2	0.0995008	0.0995008	0
1	0.3	0.148319	0.148319	0
1	0.4	0.196027	0.196027	0
1	0.5	0.242268	0.242268	0
1	0.6	0.286701	0.286701	-5.55112e-17
1	0.7	0.328996	0.328996	0
1	0.8	0.368842	0.368842	-5.55112e-17
1	0.9	0.40595	0.40595	0
1	1	0.440051	0.440051	-5.55112e-17
1	1.1	0.470902	0.470902	-5.55112e-17
1	1.2	0.498289	0.498289	0
1	1.3	0.522023	0.522023	0
1	1.4	0.541948	0.541948	0
1	1.5	0.557937	0.557937	0
1	1.6	0.569896	0.569896	0
1	1.7	0.577765	0.577765	1.11022e-16
1	1.8	0.581517	0.581517	-2.22045e-16
1	1.9	0.581157	0.581157	0
1	2	0.576725	0.576725	1.11022e-16
1	2.1	0.568292	0.568292	2.22045e-16
1	2.2	0.555963	0.555963	0
1	2.3	0.539873	0.539873	0
1	2.4	0.520185	0.520185	1.11022e-16
1	2.5	0.497094	0.497094	5.55112e-17
1	2.6	0.470818	0.470818	-1.11022e-16
1	2.7	0.441601	0.441601	-5.55112e-17
1	2.8	0.409709	0.409709	1.11022e-16
1	2.9	0.375427	0.375427	0
1	3	0.339059	0.339059	1.11022e-16
1	3.1	0.300921	0.300921	0
1	3.2	0.261343	0.261343	0
1	3.3	0.220663	0.220663	-1.385e-14
1	3.4	0.179226	0.179226	0
1	3.5	0.137378	0.137378	8.32667e-17
1	3.6	0.0954655	0.0954655	6.93889e-17
1	3.7	0.053834	0.053834	1.38778e-17
1	3.8	0.012821	0.012821	1.38778e-17
1	3.9	-0.027244	-0.027244	-3.46945e-17
1	4	-0.0660433	-0.0660433	0
1	4.1	-0.103273	-0.103273	1.38778e-17
1	4.2	-0.138647	-0.138647	-2.77556e-17
1	4.3	-0.171897	-0.171897	0
1	4.4	-0.202776	-0.202776	-2.77556e-17
1	4.5	-0.23106	-0.23106	0
1	4.6	-0.256553	-0.256553	-1.11022e-16
1	4.7	-0.279081	-0.279081	0
1	4.8	-0.2985	-0.2985	-5.55112e-17
1	4.9	-0.314695	-0.314695	-5.55112e-17
1	5	-0.327579	-0.327579	5.55112e-17
1	5.1	-0.337097	-0.337097	0
1	5.2	-0.343223	-0.343223	-5.55112e-17
1	5.3	-0.345961	-0.345961	-5.55112e-17
1	5.4	-0.345345	-0.345345	0
1	5.5	-0.341438	-0.341438	-5.55112e-17
1	5.6	-0.334333	-0.334333	5.55112e-17
1	5.7	-0.324148	-0.324148	5.55112e-17
1	5.8	-0.311028	-0.311028	0
1	5.9	-0.295142	-0.295142	1.11022e-16
1	6	-0.276684	-0.276684	-5.55112e-17
1	6.1	-0.255865	-0.255865	-5.55112e-17
1	6.2	-0.232917	-0.232917	8.32667e-17
1	6.3	-0.208087	-0.208087	2.77556e-17
1	6.4	-0.181638	-0.181638	1.66533e-16
1	6.5	-0.153841	-0.153841	0
1	6.6	-0.12498	-0.12498	1.52656e-16
1	6.7	-0.0953421	-0.0953421	-4.16334e-17
1	6.8	-0.0652187	-0.0652187	4.16334e-17
1	6.9	-0.0349021	-0.0349021	2.08167e-17
1	7	-0.00468282	-0.00468282	5.9848e-17
1	7.1	0.0251533	0.0251533	-3.46945e-18
1	7.2	0.0543274	0.0543274	4.85723e-17
1	7.3	0.0825704	0.0825704	6.93889e-17
1	7.4	0.109625	0.109625	4.16334e-17
1	7.5	0.135248	0.135248	5.55112e-17
1	7.6	0.159214	0.159214	1.38778e-16
1	7.7	0.181313	0.181313	8.32667e-17
1	7.8	0.201357	0.201357	1.94289e-16
1	7.9	0.219179	0.219179	5.55112e-17
1	8	0.234636	0.234636	1.94289e-16
1	8.1	0.247608	0.247608	2.498e-16
1	8.2	0.257999	0.257999	1.66533e-16
1	8.3	0.265739	0.265739	1.11022e-16
1	8.4	0.270786	0.270786	1.11022e-16
1	8.5	0.273122	0.273122	1.66533e-16
1	8.6	0.272755	0.272755	1.11022e-16
1	8.7	0.269719	0.269719	-5.55112e-17
1	8.8	0.264074	0.264074	5.55112e-17
1	8.9	0.255902	0.255902	1.66533e-16
1	9	0.245312	0.245312	8.32667e-17
1	9.1	0.232431	0.232431	1.11022e-16
1	9.2	0.217409	0.217409	-2.77556e-17
1	9.3	0.200414	0.200414	1.66533e-16
1	9.4	0.181632	0.181632	2.77556e-17
1	9.5	0.161264	0.161264	1.66533e-16
1	9.6	0.139525	0.139525	1.94289e-16
1	9.7	0.116639	0.116639	2.22045e-16
1	9.8	0.0928401	0.0928401	1.80411e-16
1	9.9	0.0683698	0.0683698	2.22045e-16
1	10	0.0434727	0.0434727	2.15106e-16
1	10.1	0.0183955	0.0183955	1.52656e-16
1	10.2	-0.00661574	-0.00661574	1.58727e-16
1	10.3	-0.0313178	-0.0313178	1.94289e-16
1	10.4	-0.0554728	-0.0554728	1.249e-16
1	10.5	-0.07885	-0.07885	6.93889e-17
1	10.6	-0.101229	-0.101229	1.38778e-16
1	10.7	-0.122399	-0.122399	1.52656e-16
1	10.8	-0.142167	-0.142167	1.11022e-16
1	10.9	-0.16035	-0.16035	8.32667e-17
1	11	-0.176785	-0.176785	8.32667e-17
1	11.1	-0.191328	-0.191328	8.32667e-17
1	11.2	-0.203853	-0.203853	1.38778e-16
1	11.3	-0.214255	-0.214255	1.11022e-16
1	11.4	-0.222451	-0.222451	5.55112e-17
1	11.5	-0.228379	-0.228379	0
1	11.6	-0.232	-0.232	1.38778e-16
1	11.7	-0.2333	-0.2333	-2.77556e-17
1	11.8	-0.232285	-0.232285	1.11022e-16
1	11.9	-0.228983	-0.228983	-5.55112e-17
1	12	-0.223447	-0.223447	-2.77556e-17
1	12.1	-0.215749	-0.215749	2.77556e-17
1	12.2	-0.205982	-0.205982	-1.11022e-16
1	12.3	-0.194259	-0.194259	-8.32667e-17
1	12.4	-0.18071	-0.18071	-8.32667e-17
1	12.5	-0.165484	-0.165484	8.32667e-17
1	12.6	-0.148742	-0.148742	-1.11022e-16
1	12.7	-0.130662	-0.130662	-5.55112e-17
1	12.8	-0.111432	-0.111432	0
1	12.9	-0.0912483	-0.0912483	-5.55112e-17
1	13	-0.0703181	-0.0703181	-6.93889e-17
1	13.1	-0.0488525	-0.0488525	-1.8302e-13
1	13.2	-0.0270667	-0.0270667	-1.249e-16
1	13.3	-0.00517748	-0.00517748	-1.11022e-16
1	13.4	0.016599	0.016599	-1.38778e-17
1	13.5	0.0380493	0.0380493	-1.04083e-16
1	13.6	0.0589646	0.0589646	-2.77556e-17
1	13.7	0.0791428	0.0791428	1.38778e-17
1	13.8	0.0983905	0.0983905	0
1	13.9	0.116525	0.116525	-5.55112e-17
1	14	0.133375	0.133375	-5.55112e-17
1	14.1	0.148784	0.148784	2.77556e-17
1	14.2	0.162611	0.162611	-2.77556e-17
1	14.3	0.174729	0.174729	8.32667e-17
1	14.4	0.185032	0.185032	5.55112e-17
1	14.5	0.193429	0.193429	2.77556e-17
1	14.6	0.199853	0.199853	1.61537e-13
1	14.7	0.204251	0.204251	0
1	14.8	0.206596	0.206596	5.55112e-17
1	14.9	0.206876	0.206876	5.55112e-17
1	15	0.205104	0.205104	2.77556e-17
1	15.1	0.20131	0.20131	5.55112e-17
1	15.2	0.195545	0.195545	2.77556e-17
1	15.3	0.187879	0.187879	5.55112e-17
1	15.4	0.1784	0.1784	1.94289e-16
1	15.5	0.167213	0.167213	5.55112e-17
1	15.6	0.15444	0.15444	1.38778e-16
1	15.7	0.140216	0.140216	1.94289e-16
1	15.8	0.124691	0.124691	1.249e-16
1	15.9	0.108028	0.108028	9.71445e-17
1	16	0.0903972	0.0903972	1.38778e-16
1	16.1	0.0719794	0.0719794	5.55112e-17
1	16.2	0.0529615	0.0529615	1.94289e-16
1	16.3	0.0335351	0.0335351	3.46945e-17
1	16.4	0.0138947	0.0138947	1.33574e-16
1	16.5	-0.00576421	-0.00576421	1.64799e-17
1	16.6	-0.0252471	-0.0252471	1.73472e-16
1	16.7	-0.0443624	-0.0443624	1.59595e-16
1	16.8	-0.0629232	-0.0629232	5.55112e-17
1	16.9	-0.0807493	-0.0807493	1.94289e-16
1	17	-0.0976685	-0.0976685	2.22045e-16
1	17.1	-0.113519	-0.113519	1.38778e-16
1	17.2	-0.12815	-0.12815	2.77556e-17
1	17.3	-0.141423	-0.141423	5.55112e-17
1	17.4	-0.153216	-0.153216	1.11022e-16
1	17.5	-0.16342	-0.16342	1.11022e-16
1	17.6	-0.171943	-0.171943	2.77556e-17
1	17.7	-0.17871	-0.17871	8.32667e-17
1	17.8	-0.183663	-0.183663	5.55112e-17
1	17.9	-0.186765	-0.186765	2.77556e-17
1	18	-0.187995	-0.187995	8.32667e-17
1	18.1	-0.18735	-0.18735	2.77556e-17
1	18.2	-0.184848	-0.184848	-2.77556e-17
1	18.3	-0.180523	-0.180523	-1.66533e-16
1	18.4	-0.174428	-0.174428	-1.11022e-16
1	18.5	-0.166634	-0.166634	-1.66533e-16
1	18.6	-0.157225	-0.157225	-1.38778e-16
1	18.7	-0.146305	-0.146305	-5.55112e-17
1	18.8	-0.13399	-0.13399	-1.11022e-16
1	18.9	-0.120408	-0.120408	-1.249e-16
1	19	-0.105701	-0.105701	-1.80411e-16
1	19.1	-0.0900216	-0.0900216	-2.22045e-16
1	19.2	-0.073529	-0.073529	-2.63678e-16
1	19.3	-0.0563913	-0.0563913	-8.32667e-17
1	19.4	-0.0387816	-0.0387816	-6.93889e-18
1	19.5	-0.0208771	-0.0208771	1.04083e-16
1	19.6	-0.00285657	-0.00285657	9.88792e-17
1	19.7	0.0151006	0.0151006	1.21431e-17
1	19.8	0.0328168	0.0328168	-5.55112e-17
1	19.9	0.0501174	0.0501174	-4.16334e-17
1	20	0.0668331	0.0668331	1.38778e-17


2	0	7.62971e-17	0	7.62971e-17
2	0.1	0.00124896	0.00124896	6.13658e-17
2	0.2	0.00498335	0.00498335	-3.20924e-17
2	0.3	0.0111659	0.0111659	4.33681e-17
2	0.4	0.0197347	0.0197347	7.97973e-17
2	0.5	0.030604	0.030604	8.67362e-17
2	0.6	0.0436651	0.0436651	2.08167e-17
2	0.7	0.0587869	0.0587869	4.85723e-17
2	0.8	0.0758178	0.0758178	4.16334e-17
2	0.9	0.0945863	0.0945863	5.55112e-17
2	1	0.114903	0.114903	-1.38778e-17
2	1.1	0.136564	0.136564	1.38778e-16
2	1.2	0.159349	0.159349	-2.77556e-17
2	1.3	0.183027	0.183027	-2.77556e-17
2	1.4	0.207356	0.207356	0
2	1.5	0.232088	0.232088	-2.77556e-17
2	1.6	0.256968	0.256968	0
2	1.7	0.281739	0.281739	-5.55112e-17
2	1.8	0.306144	0.306144	0
2	1.9	0.329926	0.329926	-1.11022e-16
2	2	0.352834	0.352834	1.11022e-16
2	2.1	0.374624	0.374624	5.55112e-17
2	2.2	0.395059	0.395059	-5.55112e-17
2	2.3	0.413915	0.413915	5.55112e-17
2	2.4	0.43098	0.43098	0
2	2.5	0.446059	0.446059	5.55112e-17
2	2.6	0.458973	0.458973	-1.11022e-16
2	2.7	0.469562	0.469562	0
2	2.8	0.477685	0.477685	0
2	2.9	0.483227	0.483227	3.18634e-14
2	3	0.486091	0.486091	5.55112e-17
2	3.1	0.486207	0.486207	5.55112e-17
2	3.2	0.483528	0.483528	-1.11022e-16
2	3.3	0.478032	0.478032	0
2	3.4	0.469723	0.469723	1.11022e-16
2	3.5	0.458629	0.458629	0
2	3.6	0.444805	0.444805	1.11022e-16
2	3.7	0.42833	0.42833	0
2	3.8	0.409304	0.409304	5.55112e-17
2	3.9	0.387855	0.387855	1.66533e-16
2	4	0.364128	0.364128	0
2	4.1	0.338292	0.338292	0
2	4.2	0.310535	0.310535	0
2	4.3	0.281059	0.281059	1.11022e-16
2	4.4	0.250086	0.250086	1.11022e-16
2	4.5	0.217849	0.217849	5.55112e-17
2	4.6	0.184593	0.184593	-5.55112e-17
2	4.7	0.150573	0.150573	1.38778e-16
2	4.8	0.11605	0.11605	-8.32667e-17
2	4.9	0.0812915	0.0812915	-8.32667e-17
2	5	0.0465651	0.0465651	-1.38778e-17
2	5.1	0.0121398	0.0121398	-5.55112e-17
2	5.2	-0.0217184	-0.0217184	-9.71445e-17
2	5.3	-0.0547481	-0.0547481	-1.38778e-17
2	5.4	-0.0866954	-0.0866954	-6.93889e-17
2	5.5	-0.117315	-0.117315	0
2	5.6	-0.146375	-0.146375	-8.32667e-17
2	5.7	-0.173656	-0.173656	-8.32667e-17
2	5.8	-0.198954	-0.198954	-1.11022e-16
2	5.9	-0.222082	-0.222082	-5.55112e-17
2	6	-0.242873	-0.242873	-5.55112e-17
2	6.1	-0.261182	-0.261182	0
2	6.2	-0.276882	-0.276882	-1.11022e-16
2	6.3	-0.289871	-0.289871	-1.11022e-16
2	6.4	-0.300072	-0.300072	-5.55112e-17
2	6.5	-0.30743	-0.30743	-5.55112e-17
2	6.6	-0.311916	-0.311916	-1.66533e-16
2	6.7	-0.313525	-0.313525	-5.55112e-17
2	6.8	-0.312278	-0.312278	-5.55112e-17
2	6.9	-0.308219	-0.308219	-1.11022e-16
2	7	-0.301417	-0.301417	-5.55112e-17
2	7.1	-0.291966	-0.291966	-1.66533e-16
2	7.2	-0.27998	-0.27998	-2.22045e-16
2	7.3	-0.265595	-0.265595	-1.66533e-16
2	7.4	-0.248968	-0.248968	-1.11022e-16
2	7.5	-0.230273	-0.230273	-1.11022e-16
2	7.6	-0.209703	-0.209703	-8.32667e-17
2	7.7	-0.187465	-0.187465	-1.11022e-16
2	7.8	-0.163778	-0.163778	-1.66533e-16
2	7.9	-0.138873	-0.138873	-8.32667e-17
2	8	-0.112992	-0.112992	-1.249e-16
2	8.1	-0.0863797	-0.0863797	-4.16334e-17
2	8.2	-0.0592888	-0.0592888	-1.45717e-16
2	8.3	-0.0319725	-0.0319725	-1.80411e-16
2	8.4	-0.00468434	-0.00468434	-6.93889e-17
2	8.5	0.0223247	0.0223247	-2.15106e-16
2	8.6	0.0488084	0.0488084	-9.02056e-17
2	8.7	0.0745271	0.0745271	-1.11022e-16
2	8.8	0.0992506	0.0992506	-1.38778e-16
2	8.9	0.122759	0.122759	-1.94289e-16
2	9	0.144847	0.144847	-1.66533e-16
2	9.1	0.165323	0.165323	-8.32667e-17
2	9.2	0.184011	0.184011	-1.66533e-16
2	9.3	0.200755	0.200755	-1.11022e-16
2	9.4	0.215417	0.215417	-8.32667e-17
2	9.5	0.227879	0.227879	-5.55112e-17
2	9.6	0.238046	0.238046	-2.77556e-17
2	9.7	0.245845	0.245845	-5.55112e-17
2	9.8	0.251223	0.251223	0
2	9.9	0.254153	0.254153	-5.55112e-17
2	10	0.25463	0.25463	-1.11022e-16
2	10.1	0.252672	0.252672	-5.55112e-17
2	10.2	0.24832	0.24832	-5.55112e-17
2	10.3	0.241636	0.241636	5.55112e-17
2	10.4	0.232704	0.232704	-5.55112e-17
2	10.5	0.221629	0.221629	5.55112e-17
2	10.6	0.208535	0.208535	1.11022e-16
2	10.7	0.193564	0.193564	5.55112e-17
2	10.8	0.176875	0.176875	0
2	10.9	0.15864	0.15864	5.55112e-17
2	11	0.139048	0.139048	5.55112e-17
2	11.1	0.118295	0.118295	4.16334e-17
2	11.2	0.0965896	0.0965896	9.71445e-17
2	11.3	0.0741472	0.0741472	9.71445e-17
2	11.4	0.0511881	0.0511881	9.71445e-17
2	11.5	0.0279359	0.0279359	1.45717e-16
2	11.6	0.00461559	0.00461559	1.11022e-16
2	11.7	-0.0185491	-0.0185491	9.71445e-17
2	11.8	-0.0413375	-0.0413375	9.71445e-17
2	11.9	-0.063534	-0.063534	1.11022e-16
2	12	-0.0849305	-0.0849305	1.249e-16
2	12.1	-0.105328	-0.105328	2.77556e-17
2	12.2	-0.124538	-0.124538	1.52656e-16
2	12.3	-0.142385	-0.142385	1.11022e-16
2	12.4	-0.158708	-0.158708	8.32667e-17
2	12.5	-0.173361	-0.173361	-2.77556e-17
2	12.6	-0.186217	-0.186217	8.32667e-17
2	12.7	-0.197165	-0.197165	-2.77556e-17
2	12.8	-0.206113	-0.206113	2.77556e-17
2	12.9	-0.212989	-0.212989	5.55112e-17
2	13	-0.217744	-0.217744	2.77556e-17
2	13.1	-0.220347	-0.220347	0
2	13.2	-0.220787	-0.220787	-2.77556e-17
2	13.3	-0.219077	-0.219077	-5.55112e-17
2	13.4	-0.215248	-0.215248	2.77556e-17
2	13.5	-0.209352	-0.209352	-1.11022e-16
2	13.6	-0.201462	-0.201462	-2.77556e-17
2	13.7	-0.191667	-0.191667	-8.32667e-17
2	13.8	-0.180076	-0.180076	-1.11022e-16
2	13.9	-0.166814	-0.166814	-1.38778e-16
2	14	-0.15202	-0.15202	-1.38778e-16
2	14.1	-0.135849	-0.135849	-1.11022e-16
2	14.2	-0.118466	-0.118466	-1.66533e-16
2	14.3	-0.10005	-0.10005	-1.66533e-16
2	14.4	-0.0807853	-0.0807853	-1.52656e-16
2	14.5	-0.0608649	-0.0608649	-2.56739e-16
2	14.6	-0.040487	-0.040487	-2.08167e-16
2	14.7	-0.0198526	-0.0198526	-6.93889e-17
2	14.8	0.000836005	0.000836005	-1.70003e-16
2	14.9	0.0213771	0.0213771	-2.25514e-16
2	15	0.0415717	0.0415717	-2.15106e-16
2	15.1	0.0612255	0.0612255	-1.52656e-16
2	15.2	0.0801505	0.0801505	-1.94289e-16
2	15.3	0.098167	0.098167	-2.35922e-16
2	15.4	0.115105	0.115105	-2.22045e-16
2	15.5	0.130807	0.130807	-2.22045e-16
2	15.6	0.145126	0.145126	-2.77556e-16
2	15.7	0.157932	0.157932	-1.66533e-16
2	15.8	0.169109	0.169109	-1.66533e-16
2	15.9	0.178559	0.178559	-2.22045e-16
2	16	0.186199	0.186199	-2.498e-16
2	16.1	0.191965	0.191965	-1.66533e-16
